otu_id,size,kingdom,phylum,class,order,family,genus,species,taxa_labels
OTU_21,46337,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,,Ceratobasidium_sp
OTU_20,40890,Fungi,Ascomycota,Sordariomycetes,,,,,Sordariomycetes_sp
OTU_22,39250,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Dactylella,,Dactylella_sp
OTU_26,32269,Fungi,Basidiomycota,,,,,,Basidiomycota_sp
OTU_23,31184,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Podila,Podila_epicladia,Podila_epicladia
OTU_55,30735,Fungi,Ascomycota,Sordariomycetes,Sordariales,Schizotheciaceae,Schizothecium,Schizothecium_carpinicola,Schizothecium_carpinicola
OTU_27,29345,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,,Periconia_sp
OTU_24,29115,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,,Fusarium_sp
OTU_30,28671,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Orbilia,Orbilia_rectispora,Orbilia_rectispora
OTU_31,25761,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Achroiostachys,Achroiostachys_humicola,Achroiostachys_humicola
OTU_39,25053,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_globalpina,Mortierella_globalpina
OTU_66,24733,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,Rhizophagus_irregularis,Rhizophagus_irregularis
OTU_46,22721,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,,,Ceratobasidiaceae_sp
OTU_60,22609,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,Rhizophagus_irregularis,Rhizophagus_irregularis
OTU_32,22259,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,,Cladosporium_sp
OTU_29,21889,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Arthrobotrys,,Arthrobotrys_sp
OTU_48,21496,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,,,Aspergillaceae_sp
OTU_28,21266,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,,,Archaeorhizomycetaceae_sp
OTU_34,19705,Fungi,,,,,,,Fungi_sp
OTU_76,19075,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_33,18891,Fungi,,,,,,,Fungi_sp
OTU_70,18466,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,Plectosphaerella_slobbergiarum,Plectosphaerella_slobbergiarum
OTU_42,17889,Fungi,Ascomycota,Sordariomycetes,,,,,Sordariomycetes_sp
OTU_35,17777,Fungi,Rozellomycota,,,,,,Rozellomycota_sp
OTU_36,17753,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,,Ceratobasidium_sp
OTU_58,17046,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Dominikia,,Dominikia_sp
OTU_63,16916,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Coprinus,Coprinus_cordisporus,Coprinus_cordisporus
OTU_49,16815,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,,Mortierella_sp
OTU_37,16419,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,,Mortierella_sp
OTU_73,16393,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Bolbitius,Bolbitius_coprophilus,Bolbitius_coprophilus
OTU_38,16351,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_40,16214,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Nidulariaceae,Cyathus,Cyathus_stercoreus,Cyathus_stercoreus
OTU_74,15370,Fungi,,,,,,,Fungi_sp
OTU_41,14536,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Linnemannia,,Linnemannia_sp
OTU_80,14177,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,Rhizophagus_intraradices,Rhizophagus_intraradices
OTU_45,13947,Fungi,,,,,,,Fungi_sp
OTU_43,13645,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,,,Ceratobasidiaceae_sp
OTU_82,13524,Fungi,,,,,,,Fungi_sp
OTU_44,13470,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Cistella,,Cistella_sp
OTU_54,13211,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Kamienskia,,Kamienskia_sp
OTU_71,13013,Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Laetisaria,,Laetisaria_sp
OTU_93,12760,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,,,,Paraglomerales_sp
OTU_47,11792,Fungi,,,,,,,Fungi_sp
OTU_52,11620,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,,,Chaetomiaceae_sp
OTU_50,11323,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,,Hypocreales_sp
OTU_56,11102,Fungi,,,,,,,Fungi_sp
OTU_57,10923,Fungi,,,,,,,Fungi_sp
OTU_99,10341,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,,,,Archaeorhizomycetales_sp
OTU_65,10235,Fungi,Basidiomycota,,,,,,Basidiomycota_sp
OTU_53,10148,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_61,10053,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,,,Ceratobasidiaceae_sp
OTU_101,9857,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinaceae,Efibulobasidium,,Efibulobasidium_sp
OTU_68,9782,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Dactylella,,Dactylella_sp
OTU_59,9612,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,,,Orbiliaceae_sp
OTU_67,8981,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,Rhizophagus_irregularis,Rhizophagus_irregularis
OTU_62,8729,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,,,,Archaeorhizomycetales_sp
OTU_79,8489,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Septoglomus,,Septoglomus_sp
OTU_118,8360,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Microdominikia,Microdominikia_litorea,Microdominikia_litorea
OTU_64,8354,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_clavatus,Aspergillus_clavatus
OTU_87,7814,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora_eburnea,Diversispora_eburnea
OTU_69,7733,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,,Mortierella_sp
OTU_98,7645,Fungi,Ascomycota,Sordariomycetes,Sordariales,Sordariales_fam_Incertae_sedis,Staphylotrichum,Staphylotrichum_coccosporum,Staphylotrichum_coccosporum
OTU_1157,6837,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_75,6694,Fungi,Rozellomycota,Rozellomycotina_cls_Incertae_sedis,GS05,,,,GS05_sp
OTU_94,6521,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Kamienskia,,Kamienskia_sp
OTU_129,6380,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,,Hypocreales_sp
OTU_161,6337,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Microdominikia,Microdominikia_litorea,Microdominikia_litorea
OTU_77,6081,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_127,5836,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascodesmidaceae,Cephaliophora,,Cephaliophora_sp
OTU_84,5829,Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Waitea,,Waitea_sp
OTU_91,5792,Fungi,,,,,,,Fungi_sp
OTU_81,5785,Fungi,,,,,,,Fungi_sp
OTU_135,5693,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Thelonectria,Thelonectria_blackeriella,Thelonectria_blackeriella
OTU_83,5537,Fungi,,,,,,,Fungi_sp
OTU_139,5501,Fungi,Ascomycota,Sordariomycetes,Lulworthiales,Lulworthiaceae,,,Lulworthiaceae_sp
OTU_88,5493,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,,,Bionectriaceae_sp
OTU_200,5364,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_85,5309,Fungi,,,,,,,Fungi_sp
OTU_111,5282,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,,Hypocreales_sp
OTU_112,5241,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,Claroideoglomus_claroideum,Claroideoglomus_claroideum
OTU_86,4941,Fungi,,,,,,,Fungi_sp
OTU_109,4893,Fungi,,,,,,,Fungi_sp
OTU_92,4868,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,,,Ophiocordycipitaceae_sp
OTU_125,4826,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,,,,Sebacinales_sp
OTU_110,4793,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,,,Orbiliaceae_sp
OTU_128,4726,Fungi,Ascomycota,Sordariomycetes,Lulworthiales,Lulworthiaceae,,,Lulworthiaceae_sp
OTU_96,4510,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,,,Orbiliaceae_sp
OTU_142,4472,Fungi,,,,,,,Fungi_sp
OTU_95,4323,Fungi,,,,,,,Fungi_sp
OTU_104,4262,Fungi,,,,,,,Fungi_sp
OTU_100,4186,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia,Curvularia_canadensis,Curvularia_canadensis
OTU_168,4159,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,,Claroideoglomus_sp
OTU_154,4140,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,,,Pyronemataceae_sp
OTU_102,4124,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,Slopeiomyces,Slopeiomyces_cylindrosporus,Slopeiomyces_cylindrosporus
OTU_97,4121,Fungi,,,,,,,Fungi_sp
OTU_105,4073,Fungi,,,,,,,Fungi_sp
OTU_153,4070,Fungi,Blastocladiomycota,,,,,,Blastocladiomycota_sp
OTU_123,4052,Fungi,Ascomycota,Sordariomycetes,Sordariales,,,,Sordariales_sp
OTU_126,3928,Fungi,Kickxellomycota,,,,,,Kickxellomycota_sp
OTU_219,3908,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,,,,Auriculariales_sp
OTU_158,3883,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,,,Ceratobasidiaceae_sp
OTU_103,3865,Fungi,,,,,,,Fungi_sp
OTU_281,3794,Fungi,,,,,,,Fungi_sp
OTU_106,3706,Fungi,Ascomycota,Sordariomycetes,Sordariales,Podosporaceae,Podospora,,Podospora_sp
OTU_108,3650,Fungi,,,,,,,Fungi_sp
OTU_114,3611,Fungi,Kickxellomycota,,,,,,Kickxellomycota_sp
OTU_186,3592,Fungi,,,,,,,Fungi_sp
OTU_159,3558,Fungi,,,,,,,Fungi_sp
OTU_138,3554,Fungi,,,,,,,Fungi_sp
OTU_115,3488,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Kamienskia,,Kamienskia_sp
OTU_238,3482,Fungi,,,,,,,Fungi_sp
OTU_107,3470,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_122,3363,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,,,Stachybotryaceae_sp
OTU_120,3350,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Pluteus,,Pluteus_sp
OTU_117,3302,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Ceratosphaeriaceae,,,Ceratosphaeriaceae_sp
OTU_172,3242,Fungi,,,,,,,Fungi_sp
OTU_136,3206,Fungi,Ascomycota,Pezizomycetes,Pezizales,,,,Pezizales_sp
OTU_113,3185,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,Rhizophagus_irregularis,Rhizophagus_irregularis
OTU_119,3143,Fungi,Basidiomycota,,,,,,Basidiomycota_sp
OTU_169,3123,Fungi,Ascomycota,Sordariomycetes,Savoryellales,Savoryellaceae,,,Savoryellaceae_sp
OTU_121,3113,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Dactylella,Dactylella_heptameres,Dactylella_heptameres
OTU_164,3095,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_145,3092,Fungi,Ascomycota,Pezizomycetes,Pezizales,,,,Pezizales_sp
OTU_451,3090,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizoglomus,,Rhizoglomus_sp
OTU_116,3084,Fungi,Basidiomycota,Agaricomycetes,,,,,Agaricomycetes_sp
OTU_131,3068,Fungi,Chytridiomycota,Cladochytriomycetes,Cladochytriales,,,,Cladochytriales_sp
OTU_187,2911,Fungi,Kickxellomycota,,,,,,Kickxellomycota_sp
OTU_124,2867,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Atractium,,Atractium_sp
OTU_196,2793,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_134,2784,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Septoglomus,,Septoglomus_sp
OTU_130,2763,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium,,Acremonium_sp
OTU_132,2762,Fungi,,,,,,,Fungi_sp
OTU_141,2694,Fungi,Ascomycota,Sordariomycetes,,,,,Sordariomycetes_sp
OTU_165,2673,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Limnoperdaceae,,,Limnoperdaceae_sp
OTU_143,2658,Fungi,Basidiomycota,Agaricomycetes,,,,,Agaricomycetes_sp
OTU_173,2657,Fungi,,,,,,,Fungi_sp
OTU_149,2641,Fungi,Ascomycota,Sordariomycetes,,,,,Sordariomycetes_sp
OTU_209,2637,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Dominikia,,Dominikia_sp
OTU_137,2621,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,Clavaria_tenuipes,Clavaria_tenuipes
OTU_148,2608,Fungi,,,,,,,Fungi_sp
OTU_140,2606,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraphaeosphaeria,Paraphaeosphaeria_xanthorrhoeae,Paraphaeosphaeria_xanthorrhoeae
OTU_225,2594,Fungi,,,,,,,Fungi_sp
OTU_175,2592,Fungi,,,,,,,Fungi_sp
OTU_181,2589,Fungi,,,,,,,Fungi_sp
OTU_193,2581,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,,,,Mortierellales_sp
OTU_144,2543,Fungi,,,,,,,Fungi_sp
OTU_177,2482,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_2060,2411,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Rhizoctonia_solani,Rhizoctonia_solani
OTU_240,2405,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus,,Claroideoglomus_sp
OTU_147,2356,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Talaromyces,Talaromyces_purpureogenus,Talaromyces_purpureogenus
OTU_155,2353,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Paracremonium,Paracremonium_binnewijzendii,Paracremonium_binnewijzendii
OTU_188,2309,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Achroiostachys,Achroiostachys_betulicola,Achroiostachys_betulicola
OTU_167,2253,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Paracylindrocarpon,,Paracylindrocarpon_sp
OTU_146,2249,Fungi,,,,,,,Fungi_sp
OTU_199,2237,Fungi,,,,,,,Fungi_sp
OTU_151,2191,Fungi,,,,,,,Fungi_sp
OTU_194,2152,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,,,Pyronemataceae_sp
OTU_157,2149,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,,Peziza_sp
OTU_156,2137,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,,,Bionectriaceae_sp
OTU_150,2123,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Orbilia,,Orbilia_sp
OTU_152,2103,Fungi,Ascomycota,Archaeorhizomycetes,,,,,Archaeorhizomycetes_sp
OTU_244,2091,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,,,,Auriculariales_sp
OTU_236,2070,Fungi,Ascomycota,Sordariomycetes,Sordariales,,,,Sordariales_sp
OTU_185,2050,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,,,,Chytridiales_sp
OTU_178,1979,Fungi,Ascomycota,Sordariomycetes,Sordariales,Podosporaceae,Podospora,,Podospora_sp
OTU_213,1959,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_170,1945,Fungi,Kickxellomycota,,,,,,Kickxellomycota_sp
OTU_162,1925,Fungi,Ascomycota,Sordariomycetes,Sordariales,,,,Sordariales_sp
OTU_210,1911,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium,Cystobasidium_minuta,Cystobasidium_minuta
OTU_183,1911,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Dominikia,,Dominikia_sp
OTU_190,1854,Fungi,,,,,,,Fungi_sp
OTU_176,1852,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,,Diversispora_sp
OTU_470,1823,Fungi,,,,,,,Fungi_sp
OTU_357,1821,Fungi,,,,,,,Fungi_sp
OTU_214,1821,Fungi,,,,,,,Fungi_sp
OTU_166,1778,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Talaromyces,Talaromyces_ucrainicus,Talaromyces_ucrainicus
OTU_241,1770,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Iodophanus,,Iodophanus_sp
OTU_293,1726,Fungi,,,,,,,Fungi_sp
OTU_174,1705,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Thelonectria,Thelonectria_olida,Thelonectria_olida
OTU_253,1703,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,,Spizellomyces_sp
OTU_171,1693,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,,Pleosporales_sp
OTU_257,1681,Fungi,,,,,,,Fungi_sp
OTU_512,1673,Fungi,,,,,,,Fungi_sp
OTU_212,1671,Fungi,Basidiomycota,,,,,,Basidiomycota_sp
OTU_355,1663,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,,Glomus_sp
OTU_189,1656,Fungi,Kickxellomycota,,,,,,Kickxellomycota_sp
OTU_217,1562,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,,,Pyronemataceae_sp
OTU_182,1556,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_221,1552,Fungi,,,,,,,Fungi_sp
OTU_363,1550,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,,,Claroideoglomeraceae_sp
OTU_261,1532,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium,Acremonium_fusidioides,Acremonium_fusidioides
OTU_299,1523,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Dominikia,,Dominikia_sp
OTU_364,1512,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,,Agaricales_sp
OTU_336,1509,Fungi,,,,,,,Fungi_sp
OTU_289,1480,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,,Glomus_sp
OTU_280,1441,Fungi,,,,,,,Fungi_sp
OTU_195,1440,Fungi,,,,,,,Fungi_sp
OTU_203,1439,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,Archaeorhizomyces_sp
OTU_197,1433,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Naganishia,Naganishia_albida,Naganishia_albida
OTU_206,1416,Fungi,,,,,,,Fungi_sp
OTU_266,1389,Fungi,Glomeromycota,Glomeromycetes,Glomerales,,,,Glomerales_sp
OTU_207,1363,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Sebacinaceae,Efibulobasidium,,Efibulobasidium_sp
OTU_211,1360,Fungi,Basidiomycota,,,,,,Basidiomycota_sp
OTU_202,1356,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_201,1327,Fungi,,,,,,,Fungi_sp
OTU_251,1326,Fungi,Ascomycota,Eurotiomycetes,Onygenales,,,,Onygenales_sp
OTU_205,1321,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Microdominikia,Microdominikia_litorea,Microdominikia_litorea
OTU_260,1314,Fungi,,,,,,,Fungi_sp
